;age;marital;housing;loan;contact;month;day_of_week;duration;campaign;previous;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y;job_admin.;job_blue-collar;job_management;job_other;job_services;job_technician;education_basic.9y;education_high.school;education_other;education_professional.course;education_university.degree
3136;31;0;1;0;1;5;4;374.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;0;1;0;0;0;1;0
3137;45;2;1;0;1;5;4;240.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;1;0;0
3138;29;0;1;0;1;5;4;558.0;6;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
3139;34;1;0;0;1;5;4;558.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
3140;45;0;1;0;1;5;4;219.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3141;30;1;0;0;1;5;4;41.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3142;38;0;0;0;1;5;4;436.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;0;1;0;0;0;1;0
3143;33;0;0;0;1;5;4;463.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
3144;46;0;0;0;1;5;4;265.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
3145;41;2;1;0;1;5;4;234.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;0;0;1
3146;44;1;1;0;1;5;4;113.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3147;32;0;1;0;1;5;4;200.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;1;0;0;0
3148;46;0;1;0;1;5;4;158.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
3149;35;0;1;0;1;5;4;34.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
3150;44;0;1;0;1;5;4;160.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;0;1;0;0;0;1;0
3151;35;0;0;0;1;5;4;504.0;3;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;0;1;0;0;0;1;0
3152;39;1;0;0;1;5;4;206.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
3153;52;0;1;0;1;5;4;36.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3154;44;0;0;0;1;5;4;139.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3155;53;0;0;0;1;5;4;303.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;1;0;0;0
3156;33;2;1;0;1;5;4;109.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
3157;41;1;1;0;1;5;4;90.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;0;1;0;0;0;0;1
3158;33;1;0;0;1;5;4;134.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
3159;46;1;1;0;1;5;4;257.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
3160;38;0;0;0;1;5;4;241.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3161;44;2;0;1;1;5;4;94.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3162;45;0;0;0;1;5;4;178.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;1;0;0;0;0;0;1;0;0
3163;55;0;1;0;1;5;4;285.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
3164;26;0;0;0;1;5;4;326.0;4;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
3165;38;2;1;0;1;5;4;451.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3166;41;0;1;0;1;5;4;347.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;0;1;1;0;0;0;0
3167;53;2;0;0;1;5;4;116.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
3168;42;2;1;0;1;5;4;116.0;1;0;1.1;93.994;-36.4;4.86;5191.0;1;0;0;0;0;1;0;0;0;1;0;0
3169;56;0;0;0;1;5;4;191.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;0;1;0;0;0;1;0
3170;41;0;0;0;1;5;4;77.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;1;0;0;0;0;1;0;0;0
3171;49;0;0;0;1;5;4;77.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
3172;31;0;0;0;1;5;4;303.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
3173;37;0;1;0;1;5;4;80.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;0;1;0
3174;40;0;0;0;1;5;4;322.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3175;43;0;0;0;1;5;4;111.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3176;48;0;1;0;1;5;4;111.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;0;0;1
3177;45;0;1;0;1;5;4;111.0;1;0;1.1;93.994;-36.4;4.86;5191.0;1;1;0;0;0;0;0;0;1;0;0;0
3178;49;0;1;0;1;5;4;435.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;0;1;0;1;0;0;0
3179;52;0;1;0;1;5;4;397.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
3180;35;0;0;0;1;5;4;95.0;3;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
3181;52;0;1;0;1;5;4;208.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;0;1;1;0;0;0;0
3182;59;0;1;0;1;5;4;163.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
3183;34;1;1;0;1;5;4;168.0;5;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
3184;33;1;1;0;1;5;4;161.0;3;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
3185;34;0;1;1;1;5;4;161.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;1;0;0;0;1;0;0
3186;33;0;0;0;1;5;4;112.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3187;46;0;0;1;1;5;4;599.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3188;37;1;1;0;1;5;4;30.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;0;1;0;0;0;0;1
3189;35;0;0;1;1;5;4;165.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;1;0;0;0;0
3190;41;0;1;0;1;5;4;55.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
3191;39;0;0;0;1;5;4;231.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3192;52;0;1;0;1;5;4;191.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3193;46;2;0;0;1;5;4;127.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;0;0;1
3194;41;0;1;1;1;5;4;75.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;1;0;1;0;0;0;0
3195;57;0;1;0;1;5;4;106.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3196;54;0;1;0;1;5;4;202.0;3;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
3197;38;1;0;1;1;5;4;202.0;3;0;1.1;93.994;-36.4;4.86;5191.0;1;0;0;0;0;1;0;0;1;0;0;0
3198;48;0;0;1;1;5;4;221.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
3199;59;0;1;0;1;5;4;285.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
3200;42;2;1;0;1;5;4;106.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3201;45;0;0;1;1;5;4;93.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
3202;40;1;0;0;1;5;4;71.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;0;0;1
3203;50;0;0;0;1;5;4;290.0;3;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
3204;49;0;1;0;1;5;4;290.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;1;0;0;0;1;0;0
3205;45;0;0;0;1;5;4;164.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3206;42;0;0;0;1;5;4;207.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;0;0;1
3207;36;0;0;0;1;5;4;295.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
3208;41;2;1;0;1;5;4;187.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
3209;47;0;1;0;1;5;4;106.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3210;45;0;0;0;1;5;4;219.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3211;44;0;0;0;1;5;4;236.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3212;34;0;1;0;1;5;4;139.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
3213;39;0;0;0;1;5;4;139.0;23;0;1.1;93.994;-36.4;4.86;5191.0;1;0;1;0;0;0;0;1;0;0;0;0
3214;45;0;1;0;1;5;4;124.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;1;0;0
3215;48;0;0;0;1;5;4;145.0;4;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;0;1;0;0;0;1;0
3216;31;1;1;0;1;5;4;120.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;1;0;0;0
3217;45;0;0;0;1;5;4;120.0;1;0;1.1;93.994;-36.4;4.86;5191.0;1;0;0;0;1;0;0;0;0;1;0;0
3218;36;0;0;0;1;5;4;291.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
3219;40;2;0;0;1;5;4;101.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;1;0;0;0
3220;34;0;0;0;1;5;4;417.0;3;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
3221;33;0;0;0;1;5;4;191.0;4;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;0;1;0;0;0;1;0
3222;40;0;0;0;1;5;4;131.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
3223;55;0;0;0;1;5;4;97.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
3224;30;0;0;0;1;5;4;221.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;1;0;0;0;0;0;0;0;1
3225;38;0;1;0;1;5;4;229.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;1;0;0
3226;36;1;0;0;1;5;4;104.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
3227;34;0;0;0;1;5;4;122.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
3228;55;2;1;1;1;5;4;72.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;0;1;0;0;0;1;0
3229;34;0;1;1;1;5;4;186.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
3230;34;0;0;1;1;5;4;23.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3231;33;0;0;0;1;5;4;402.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;1;0;0;0;1;0;0
3232;43;0;1;0;1;5;4;37.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;0;0;1
3233;46;0;0;0;1;5;4;68.0;5;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
3234;48;0;1;1;1;5;4;182.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3235;50;0;0;0;1;5;4;587.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;1;0;0;0;0;0;0;0;1
3236;48;0;0;0;1;5;4;348.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
3237;39;1;1;0;1;5;4;51.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
3238;30;1;1;0;1;5;4;176.0;13;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;1;0;0;0;0;0;0;0;1
3239;27;1;0;0;1;5;4;144.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
3240;31;0;1;0;1;5;4;297.0;3;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;1;0;0;0;1;0;0
3241;55;0;0;0;1;5;4;203.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
3242;42;2;0;0;1;5;4;57.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;1;0;0;0
3243;35;1;1;0;1;5;4;334.0;3;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
3244;53;0;1;0;1;5;4;217.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
3245;41;1;0;0;1;5;4;74.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
3246;36;1;0;0;1;5;4;464.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3247;36;1;0;0;1;5;4;464.0;7;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;0;1;0;0;0;0;1
3248;46;0;1;0;1;5;4;126.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;1;0;0;0;1;0;0;0;0
3249;57;2;1;0;1;5;4;452.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;0;1;0;0;1;0;0
3250;53;0;0;0;1;5;4;203.0;4;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
3251;36;0;0;0;1;5;4;230.0;7;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3252;48;0;0;0;1;5;4;187.0;4;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
3253;49;2;0;0;1;5;4;187.0;2;0;1.1;93.994;-36.4;4.86;5191.0;1;0;1;0;0;0;0;0;0;1;0;0
3254;58;0;0;0;1;5;4;136.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;0;0;1
3255;36;1;0;0;1;5;4;136.0;3;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
3256;34;1;0;0;1;5;4;80.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
3257;42;0;0;0;1;5;4;431.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
3258;41;0;0;0;1;5;4;500.0;1;0;1.1;93.994;-36.4;4.86;5191.0;1;0;1;0;0;0;0;1;0;0;0;0
3259;55;0;1;0;1;5;4;301.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;0;1;0
3260;43;0;0;0;1;5;4;115.0;3;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3261;59;0;1;0;1;5;4;30.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;0;1;0;0;1;0;0
3262;37;0;1;0;1;5;4;133.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
3263;38;0;1;0;1;5;4;270.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
3264;46;1;0;0;1;5;4;218.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3265;52;0;1;0;1;5;4;355.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;0;1;0;1;0;0;0
3266;53;2;0;0;1;5;4;215.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;1;0;0;0;0
3267;40;0;1;0;1;5;4;299.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
3268;45;0;0;1;1;5;4;160.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
3269;55;0;1;0;1;5;4;172.0;4;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
3270;54;2;1;0;1;5;4;49.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;1;0;0;0;0;0;0;0;1
3271;32;1;1;0;1;5;4;117.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
3272;36;2;1;0;1;5;4;155.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
3273;32;1;0;0;1;5;4;477.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
3274;35;1;1;0;1;5;4;99.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;0;1;0
3275;44;0;1;0;1;5;4;188.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
3276;37;0;0;0;1;5;4;200.0;3;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
3277;38;1;1;0;1;5;4;187.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3278;50;1;1;0;1;5;4;236.0;3;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
3279;38;1;1;0;1;5;4;50.0;7;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3280;49;0;1;0;1;5;4;104.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;0;1;0
3281;37;2;0;0;1;5;4;51.0;10;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
3282;46;0;0;0;1;5;4;51.0;5;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
3283;36;0;1;0;1;5;4;140.0;3;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
3284;47;0;1;0;1;5;4;221.0;4;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
3285;33;0;0;0;1;5;4;98.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3286;31;0;0;0;1;5;4;253.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;1;0;0;1;0;0;0
3287;45;0;0;0;1;5;4;71.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;0;0;1
3288;36;0;0;0;1;5;4;127.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
3289;49;0;1;0;1;5;4;74.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;1;0;0;0;0
3290;39;0;1;0;1;5;4;126.0;4;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;1;0;0;0;0;1;0
3291;34;2;0;0;1;5;4;122.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
3292;39;0;0;0;1;5;4;173.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;0;1;0;0;0;1;0
3293;26;1;1;0;1;5;4;173.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
3294;36;0;0;0;1;5;4;544.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3295;31;1;1;0;1;5;4;309.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
3296;54;2;0;0;1;5;4;138.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3297;39;0;0;0;1;5;4;73.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
3298;32;0;1;0;1;5;4;71.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
3299;43;2;1;0;1;5;4;193.0;5;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;0;1;0;0;0;1;0
3300;53;0;0;0;1;5;4;198.0;3;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3301;28;1;1;0;1;5;4;243.0;4;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
3302;50;1;1;0;1;5;4;57.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
3303;44;1;0;0;1;5;4;49.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
3304;45;2;1;0;1;5;4;105.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;0;0;1
3305;56;2;1;0;1;5;4;105.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;1;0;0
3306;35;2;1;0;1;5;4;98.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
3307;31;0;0;0;1;5;4;196.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
3308;47;2;1;0;1;5;4;243.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;1;0;0;0;0;0;0;0;1
3309;39;1;0;0;1;5;4;344.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
3310;35;1;0;0;1;5;4;135.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
3311;24;1;0;0;1;5;4;597.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;1;0;0;0
3312;31;0;1;0;1;5;4;168.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;1;0;0;0
3313;39;1;1;0;1;5;4;43.0;9;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;0;0;1
3314;45;0;0;0;1;5;4;525.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
3315;39;1;0;0;1;5;4;122.0;6;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3316;60;0;1;0;1;5;4;152.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;1;0;0;0;0;0;0;0;1
3317;45;0;1;0;1;5;4;111.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;1;0;0;0;0
3318;35;0;1;0;1;5;4;133.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;0;1;0;0;0;0;1
3319;53;2;0;1;1;5;4;504.0;5;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;1;0;0;0
3320;54;2;0;0;1;5;4;192.0;3;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3321;36;1;1;0;1;5;4;164.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;1;0;0;0;1;0;0
3322;39;2;1;0;1;5;4;51.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;0;1;0;1;0;0;0;0
3323;48;0;1;0;1;5;4;178.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;0;1;0
3324;32;0;0;0;1;5;4;99.0;2;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
3325;36;0;1;1;1;5;4;224.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;0;1;0
3326;42;1;0;0;1;5;4;236.0;3;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;0;0;1
3327;36;0;0;0;1;5;4;236.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;1;0;0;0;0
3328;49;0;1;0;1;5;4;282.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;1;0;0
3329;38;2;0;0;1;5;4;134.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;1;0;0;0
3330;34;1;1;0;1;5;4;318.0;1;0;1.1;93.994;-36.4;4.86;5191.0;0;0;0;0;1;0;0;0;0;1;0;0
